Année;Lieux;Discipline;Championnat;Code_Course;Catégorie;Embarcation;Distance;Finale;Position;Temps;Moyenne_Ergo_Bateau;Club1;Club2;Club3;Club4;Rameur1;Rameur2;Rameur3;Rameur4;Rameur5;Rameur6;Rameur7;Rameur8;Barreur
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;SH8+;SENIORS;SH8+;6000;FA;4.0;21:04.59;06:47.33;AVIRON DECINOIS;;;;MICKAEL BEAUME;ELIOT NOYER;LEO FRETIER;ALEXANDRE PASTOR;ENOAL SAINTOYANT;TITOUAN FRETIER;MATHIEU NEYRON;THOMAS LE DROUMAGUET;SARAH SANFILIPPO VIELLE
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;SH8+;SENIORS;SH8+;6000;FA;5.0;21:15.21;;ROWING CLUB MARSEILLE;;;;ERIK FAVRO;THOMAS KOVACS;VINCENT BOURDIN MARIANI;QUENTIN MILLET;RONAN DUPUIS;FRANCOIS BONZOM;ALEXANDRE BOUDINET;MALO AVELINE;ABEL MARCAGGI
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;SH8+;SENIORS;SH8+;6000;FA;6.0;22:41.41;;CERCLE DE L'AVIRON DE CHALON SUR SAONE;;;;HENRY CHRISTOPHE;JULIEN GOURMEZ;JEAN-CHARLES CREPIN;PAUL RENAUD;NICOLAS GEOFFROY;BASTIEN CHAMBRAGNE;ANTOINE PECHBERTY;JIMMY GUINDOS;VIOLETTE CADOT
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;SH8+;SENIORS;SH8+;6000;FB;7.0;23:38.61;;CLUB NAUTIQUE DE BELBEUF;;;;VINCENT GAILLARDON;YANN DIRLAOUEN;JOAN LE BOUSTOULLER;LOIC LE BOUSTOULLER;REGIS DERENCHY;VINCENT VIDAL;SEVERINE LAURENS;MAFALDA KONG-DUMAS;JEROME RENARD
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;SH8+ FFSU;UNIVERSITAIRE;SH8+;6000;FA;1.0;21:37.36;;ESSEC;;;;GASPARD NIGON;OSCAR MOULET;MATHURIN MADDALONI;LILIEN GROSJEAN;ARNOLD ESCUDIE;BENJAMIN DUPONT;MAXIME DESCHAMP;VIANNEYE BOUGON;MATHIS PINGUET
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;SH8+ FFSU;UNIVERSITAIRE;SH8+;6000;FA;2.0;22:13.02;;CENTRALESUPELEC SPORT;;;;BARTOLOMEO VOSGIEN;MAXENCE PRIMAULT;ERWAN PIERRE-JUSTIN;ALPHONSE MILLET;PAUL MERCERON;BENOIT LUGARDON;YANN-SULLY CHESNEL--BICEP;MATIS BROSSA;HÉLOÏSE ROUILLON
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;SH8+ FFSU;UNIVERSITAIRE;SH8+;6000;FA;3.0;22:28.06;;AGROPARISTECH;;;;KIMBAYA OMGBA EDOA;CAMILLE NOEL;VICTOR MROZINSKI;AXEL LABRUE;JULES ISACH PICHLAK;SAMUEL GERARD;SACHA GAILLARD;FELIX FAOU;CELINE GORGUET
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;SH8+ FFSU;UNIVERSITAIRE;SH8+;6000;FA;4.0;22:48.31;;AS ISAE SUPAERO;;;;RAPHAEL SAPLAIROLES;HADRIEN NEVEU;ALEXANDRE MILLOT;AUGUSTO LONGHINI;JULES JALON;NATHAN BOCHARD;FRANCESCO ARDRIZZINI;NOLAN ALLEGRE;EMMA PIERRE DIT PREBOIS
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;SH8+ FFSU;UNIVERSITAIRE;SH8+;6000;FA;5.0;23:05.61;;POLE LEONARD DE VINCI;;;;ARNAUD THIEBLIN;MAXIME RANNOU;PAUL QUILBEUF;BAPTISTE LORIOT;AUGUSTIN LEGROS;THOMAS BUARD;NILS DUFOURMANTELLE;ROMAIN DUCLOS--SAUVAN;XUAN DOAN HUU
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;SH8+ FFSU;UNIVERSITAIRE;SH8+;6000;FA;6.0;23:16.45;;CENTRALE NANTES;;;;ALEXANDRE TUFFREAU;MALO THUILLIER;LEONARD SEGUIN;THIBAULT PLANCKEEL;ALIX MAHE;MATHIS LEMAIRE--BERNARD;EDGAR LAPIERRE;LOUIS GADEYNE;MARION GANTZER
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;SH8+ FFSU;UNIVERSITAIRE;SH8+;6000;FB;7.0;23:34.80;;CENTRALESUPELEC SPORT;;;;ELIOTT ROUVIER;BENJAMIN PINAULT;MATEO MAUPEU;BAFOUR JULIEN;PAUL FASQUELLE;TOSTAIN EVAN;TIBOR DUBOIS;CORENTIN GARREAU;JOACHIM BRET
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;SH8+ FFSU;UNIVERSITAIRE;SH8+;6000;FB;8.0;25:01.47;;CENTRALE NANTES;;;;JULES SABLON DU CORAIL;JEAN PELLETIER;LEO MONY;AUGUSTIN JEAN LENOIR;AMAURY EPINEAU;THEOTIME DESROQUES;VINCENT BRUN;MARTIN BONAFOUS;ANAELLE PASQUET
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;SH8+ FFSU;UNIVERSITAIRE;SH8+;6000;FB;9.0;25:58.92;;CENTRALESUPELEC SPORT;;;;PAUL SALZMANN;ROMAIN MARTIN-TAYLOR;HECTOR MARIE;ARMAND LELONG;TAO GAUROIS;ALOIS OLIVIER DENOISEUX;VINCENT BOYADJIAN;CLEMENT PAUL VICTOR BOURDIN;MELCHIOR DE POLIGNAC
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;SM2x AP;PR;SM2x AP;4000;FA;1.0;17:13.79;;AVIRON ROMANAIS PEAGEOIS RCBI;;;;LAURENT MAGNAT;AMANDINE LAMBERT;;;;;;;
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;SM2x AP;PR;SM2x AP;4000;FA;2.0;17:26.82;;CLUB NAUTIQUE DE LAVAL;;;;DAVID CROCHET;ANAIS MONSIMIER;;;;;;;
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;SM2x AP;PR;SM2x AP;4000;FA;3.0;17:43.97;;AVIRON BAYONNAIS;;;;SYLVIE MORVAN;JEAN-PIERRE MATHIEU;;;;;;;
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;SM2x AP;PR;SM2x AP;4000;FA;4.0;17:47.09;;AVIRON SAINT-CASSIEN;;;;FABRICE GAUDRIN;ELODIE LORANDI;;;;;;;
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;SM2x AP;PR;SM2x AP;4000;FA;5.0;18:05.21;;AVIRON DU BOCAGE;;;;JEAN-PIERRE CASTELLANO;ELEA TOSTAIN;;;;;;;
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;SM2x AP;PR;SM2x AP;4000;FA;6.0;18:15.09;;AVIRON CLUB DU BASSIN DE THAU;;;;CATHERINE HORB;JULIEN LE STER;;;;;;;
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;SM2x AP;PR;SM2x AP;4000;FB;7.0;18:15.52;;AVIRON AGENAIS;;;;LISE ROULLET;PIERRE DUCOS;;;;;;;
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;SM2x AP;PR;SM2x AP;4000;FB;8.0;18:16.57;;AVIRON CLUB ORLEANS-OLIVET;;;;BÉATRICE BRIDE;ALEXANDRE TINGRY;;;;;;;
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;SM2x AP;PR;SM2x AP;4000;FB;9.0;18:25.48;;CERCLE NAUTIQUE DES REGATES REMOISES;;;;RAPHAEL GRELET;MARION MERCUZOT;;;;;;;
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;SM2x AP;PR;SM2x AP;4000;FB;10.0;18:25.50;;AVIRON SAINT-CASSIEN;;;;RENAUD ARLABOSSE;REBECCA FISHER;;;;;;;
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;SM2x AP;PR;SM2x AP;4000;FB;11.0;18:32.42;;AVIRON ROANNE-LE COTEAU;;;;ELODIE GUERINONI;PASCAL DANIERE;;;;;;;
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;SM2x AP;PR;SM2x AP;4000;FB;12.0;18:42.65;;CERCLE DE L'AVIRON DE CHALON SUR SAONE;;;;XAVIER JOLY;EUGENIE VIEILLARD;;;;;;;
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;SM2x AP;PR;SM2x AP;4000;FC;13.0;19:00.61;;UNION SPORTIVE DE MITTERSHEIM;;;;LEA WAMBST;TOM BAUDOIN;;;;;;;
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;SM2x AP;PR;SM2x AP;4000;FC;14.0;19:12.10;;CERCLE NAUTIQUE DES REGATES REMOISES;;;;FAUSTINE ROUSSEL;MICKAEL DEFLANDRE;;;;;;;
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;SM2x AP;PR;SM2x AP;4000;FC;15.0;19:32.17;;AVIRON PETRIBOCIEN;;;;LAETITIA FAVEL;THIERRY TARAGNAT;;;;;;;
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;SM2x AP;PR;SM2x AP;4000;FC;16.0;19:39.87;;AVIRON SAINT-CASSIEN;;;;THOMAS BUREAU;ANGELIQUE HOAREAU;;;;;;;
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;SM2x AP;PR;SM2x AP;4000;FC;17.0;19:58.73;;UNION SPORTIVE DE MITTERSHEIM;;;;MELINA GUIDE;NATHAN HERTZIG RIPPA MADONNA;;;;;;;
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;SM4x;SENIORS;SM4x;6000;FA;1.0;21:39.54;06:33.73;ENTENTE NAUTIQUE D'AIX-LES-BAINS AVIRON;;;;BAPTISTE SAVAETE;NICOLAS ARMENJON;FLEUR VAUCORET;MAELLA FAVRAIS;;;;;
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;SM4x;SENIORS;SM4x;6000;FA;2.0;21:55.40;07:12.63;AVIRON BAYONNAIS;;;;TADEO MENANT  GONZALES;LOUIS CABANTOUS;YOANA DE ALMEIDA CEIA;AGATHE BRICOUT;;;;;
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;SM4x;SENIORS;SM4x;6000;FA;3.0;22:06.04;07:35.65;CERCLE NAUTIQUE DE TALLOIRES;;;;MAXIM LYARET;MARGOT CECCON;EMMA LYARET;QUENTIN BIGNARDI;;;;;
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;SM4x;SENIORS;SM4x;6000;FA;4.0;22:23.63;;SOCIETE DES REGATES MACONNAISES;;;;PAUL TIXIER;ANTON FOLTZER;CHARLOTTE LOGEROT;LISE CHAPARD;;;;;
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;SM4x;SENIORS;SM4x;6000;FA;5.0;22:35.05;;SOCIETE NAUTIQUE D'AVIGNON;;;;HUGO LETE;ILONA JARMASSON;THEO WROBLEWSKI;UNA CLEAR;;;;;
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;SM4x;SENIORS;SM4x;6000;FA;6.0;22:42.23;07:26.30;SOCIETE NAUTIQUE DE LA CIOTAT;;;;GUILLAUME BLANC;BAPTISTE MINGAUD;NATHALIE PICAT;LYNA HAMDI;;;;;
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;SM4x;SENIORS;SM4x;6000;FB;7.0;23:20.11;;ASSOCIATON SPORTIVE DE GERARDMER;;;;ANTHONY PIERREL;RAPHAEL RUAUX;MANON MANSUY;CLOTHILDE RUAUX;;;;;
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;SM4x;SENIORS;SM4x;6000;FB;8.0;24:00.35;;CLUB D'AVIRON DE MAUGUIO CARNON;;;;ARNAUD JACQUES;LÉA MASSEREY;BIRTE ELISA UPHOFF;DIDIER MENAGE;;;;;
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;SM4x;SENIORS;SM4x;6000;FB;9.0;26:07.68;;SOCIETE NAUTIQUE D'AVIGNON;;;;LIA LAMACQUE;CAMILLE REYNAUD;ELIE BARTHES;ADRIAN BLANCARD;;;;;
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;SM4x FFSU;UNIVERSITAIRE;SM4x;6000;FA;1.0;23:20.10;;NANTES SPORT UNIVERSITE;;;;MALO JACQ--BODET;MATTHIEU DEVYS;RACHEL DEFOUILHOUX;MONA CARDINEAU-CHEVRET;;;;;
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;SM4x FFSU;UNIVERSITAIRE;SM4x;6000;FA;2.0;25:17.44;;POLE LEONARD DE VINCI;;;;BAPTISTE LORIOT;LAURELINE JOUSSET-JEAN-THOMAS;MARGAUX GIRONA;THOMAS BUARD;;;;;
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;SM4x FFSU;UNIVERSITAIRE;SM4x;6000;FA;3.0;25:31.29;;AS ISAE SUPAERO;;;;EMMA PIERRE DIT PREBOIS;ELOUAN MATALLAH;ANAIS DUC-MARTIN;MAXIMILIEN CHEVROU;;;;;
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;SM4x FFSU;UNIVERSITAIRE;SM4x;6000;FA;4.0;26:26.21;;ENSAE;;;;SOLENE PINGUET;ALEXANDRE LIM DE MONTGOLFIER;CAMILLE LEGREE-HAGBARTH;EMILE GUILLAUME;;;;;
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;SM8+;SENIORS;SM8+;6000;FA;1.0;20:53.57;07:13.58;AVIRON BAYONNAIS;;;;TOM MALLET;TADEO MENANT  GONZALES;YOANA DE ALMEIDA CEIA;LOUIS CABANTOUS;DIEGO COIFFARD DUPREUILH;ANNE SOPHIE MARZIN;SYLVIE MORVAN;AGATHE BRICOUT;MAEVA DEYRES
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;SM8+;SENIORS;SM8+;6000;FA;2.0;21:02.92;;CERCLE DE L'AVIRON DE LYON;;;;RAPHAEL ANDRE;JULES MONTEL;ANTOINE DE REVIERS;ALAIN FERNANDEZ-FALCAND;EMILIE RIVE;HELOISE GOUTTENOIRE;SAMUELLE MANILLERE;CHLOE BOISTARD;ALEXANDRA BOISTARD
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;SM8+;SENIORS;SM8+;6000;FA;3.0;21:06.92;06:53.55;ENTENTE NAUTIQUE D'AIX-LES-BAINS AVIRON;;;;FLEUR VAUCORET;NICOLAS ARMENJON;QUENTIN VERDENAL;THOMAS VILLAIN;HUGO ENCRENAZ;BETTY FUVEL;MAELLA FAVRAIS;LANA GUERCI;GARANCE CAUET
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;SM8+;SENIORS;SM8+;6000;FA;4.0;21:13.43;06:59.71;AVIRON CLUB DE LYON-CALUIRE;;;;ANDREA DEVILLE;JULIETTE DESPRES;MARGAUX DODANE;AUGUSTINE JINOT;CONSTANT LHERITIER;ALEXANDRE GILLERY;VINCENT ROZZI;CYPRIEN BOCHARD-OCZKOWSKI;MARIE-ALIX BATAILLE
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;SM8+;SENIORS;SM8+;6000;FA;5.0;21:28.63;;AVIRON STRASBOURG 1881;;;;CÉLESTE CONTART;ARTEMISE DESVEAUX;ANNE LATHOUD;SARA DURUPT;ELIAS HATZENBERGER;JULIAN SEVOZ;DAVID HILD;CAMILLE FAIVRE-PILLIEN;TIMEE LEFLEMME
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;SM8+;SENIORS;SM8+;6000;FA;6.0;21:46.81;07:09.40;CLUB NAUTIQUE DE CHATEAU-GONTIER AVIRON;;;;ANAELLE BLANCHARD;ROSE BOULAY;EDOUARD BOULAY;ARTHUR ESNOL;BLEUENN GUE;PIERRE OLLIVIER-LAMARQUE;PAOLO SAUCET;VANESSA SPINASSOU;MANON MENARD
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;SM8+;SENIORS;SM8+;6000;FB;7.0;22:17.67;;SOCIETE NAUTIQUE DU PERREUX;;;;EDEN ROZIER - HOUARD;CARLA RANVIER;MATHILDE HOCDE;EMMA GOFFINET;BAPTISTE HAUTIN;ALEXANDRE TUFFIN;YOUENN MERAPPERE;WILIAM HOARAU;MAITENA MATEUS
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;SM8+ FFSU;UNIVERSITAIRE;SM8+;6000;FA;1.0;24:00.10;;HEC;;;;VALENTINE RENDU;AURELIA PFAFFMANN;TARA LEROUX;ALEXANDRE LANNE;OCTAVE HEDARCHET;CAMILLE DARGENT;TITOUAN CREPY;LEO BURTIN;THOMAS FOURIER
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;SM8+ FFSU;UNIVERSITAIRE;SM8+;6000;FA;2.0;26:02.68;;ESSEC;;;;JUSTIN NAINANI;SAYO MATSUMOTO;TANGUY LATASTE-MUNTER;JEANNE HOGENHUIS;ELIOT GARNERO;CAMILLE FRITZ;GEOFFROY CARO;SUZANNE BLIN;MATHIS PINGUET
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;SM8+ FFSU;UNIVERSITAIRE;SM8+;6000;FA;3.0;26:33.73;;AGROPARISTECH;;;;ELEONORE SOISSONS;CLEMENCE PAUMOND;JADE LE NEILLON-ZHU;CHLOE JUILLARD;SOPHIE GUEVEL;ALIX LIARD;MARILOU DAVID;SIXTINE D'ALES DE CORBET;SOPHIE BOOB
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;U19F2x;U19;U19F2x;6000;FA;1.0;26:03.71;07:47.55;SOCIETE NAUTIQUE DE LA CIOTAT;;;;LEA PICAT;NORAH PEETERS;;;;;;;
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;U19F2x;U19;U19F2x;6000;FA;2.0;26:08.54;08:11.10;CERCLE DE L'AVIRON DE MARSEILLE;;;;CAMILLE HEINRICH;LILWENN DEQUIDT;;;;;;;
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;U19F2x;U19;U19F2x;6000;FA;3.0;26:22.49;;CLUB NAUTIQUE DE LIBOURNE 1876;;;;MARGAUX COLIN;JUSTINE HOURDILLE;;;;;;;
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;U19F2x;U19;U19F2x;6000;FA;4.0;26:36.77;07:56.60;AVIRON VALENTINOIS;;;;ROXANE DEVEDEUX;LILI PARAT;;;;;;;
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;U19F2x;U19;U19F2x;6000;FA;5.0;27:13.13;07:48.70;ROWING CLUB MARSEILLE;;;;JUSTINE VIDIL SOULIE;EVA PUGET;;;;;;;
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;U19F2x;U19;U19F2x;6000;FA;6.0;27:18.92;08:10.85;CERCLE DE L'AVIRON DE CHALON SUR SAONE;;;;SARAH CRISTOVAO DEMENGEON;BERTILLE BARSEGUIAN;;;;;;;
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;U19F2x;U19;U19F2x;6000;FB;7.0;27:22.63;08:18.85;CLUB NAUTIQUE DE CHATEAU-GONTIER AVIRON;;;;BLEUENN GUE;MANON MENARD;;;;;;;
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;U19F2x;U19;U19F2x;6000;FB;8.0;28:13.28;08:37.00;SOCIETE NAUTIQUE DE L'OISE;;;;CHARLOTTE HENRI;ANAÊ DECAUX-COMMUNEAU;;;;;;;
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;U19F2x;U19;U19F2x;6000;FB;9.0;28:42.76;08:40.00;AVIRON DECINOIS;;;;REBECCA RIVAT;DORINE BERTHOUMIEUX;;;;;;;
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;U19F2x;U19;U19F2x;6000;FB;10.0;29:21.66;;SPORT NAUTIQUE BISONTIN;;;;CLARISSE ROUGEOT;MARGOT BOUTON;;;;;;;
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;U19F4-;U19;U19F4-;6000;FA;1.0;23:53.39;;AVIRON STRASBOURG 1881;;;;DAPHNE BARTHELEMY;JULIE BOULANGER  -MOOSBRUGGER;LOU GUICHARD;JEANNE COLIN;;;;;
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;U19F4-;U19;U19F4-;6000;FA;2.0;24:39.57;07:53.48;SOCIETE DES REGATES MACONNAISES;;;;MARIAMA DIAGNE;VICTOIRE DORRY;ROMANE KLEMENT;CELYA SBAI;;;;;
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;U19F4-;U19;U19F4-;6000;FA;3.0;24:45.29;07:54.33;CLUB DE L'AVIRON DE VICHY;;;;ZOE BENOIT;ORIANNA DEVERNOIS;ELSA FORAY;ANNA CARLETTI;;;;;
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;U19F4-;U19;U19F4-;6000;FA;4.0;25:13.70;08:15.55;SOCIETE DES REGATES MACONNAISES;;;;ANAELLE AUDUSSEAU;MAELLE CORTAMBERT;ALICE REMAQUE;AMBRE MERCIER;;;;;
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;U19F4x;U19;U19F4x;6000;FA;1.0;23:35.83;08:00.50;AVIRON UNION NAUTIQUE DE VILLEFRANCHE;;;;COLINE GRAND;NOA CORGIER;JULIETTE JARLOT;JOSÉPHINE MAREC-VULLIE;;;;;
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;U19F4x;U19;U19F4x;6000;FA;2.0;23:40.23;07:54.07;ANGERS NAUTIQUE AVIRON;;;;LILOU MALECOT;FELICIE FLOCH;MARIE SALAT;LEA RINGUIER;;;;;
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;U19F4x;U19;U19F4x;6000;FA;3.0;23:42.59;07:54.95;AVIRON DE SEVRIER LAC D'ANNECY;;;;ALICIA MOREL;MAEVA BRASSOUD SAN MIGUEL;LEOPOLDINE CARLIEZ;LOUISE BROUCQSAULT;;;;;
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;U19F4x;U19;U19F4x;6000;FA;4.0;24:16.29;08:16.18;CERCLE DE L'AVIRON DE MARSEILLE;;;;MARY STANEV;CAMILLE HEINRICH;MELLINA BELHADJ;LILWENN DEQUIDT;;;;;
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;U19F4x;U19;U19F4x;6000;FA;5.0;24:31.28;;AVIRON DE SEVRIER LAC D'ANNECY;;;;MAIA JOUBERT;VIOLETTE LAFARGUE;EVA LEPRETRE;MAE CHEREL;;;;;
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;U19F4x;U19;U19F4x;6000;FA;6.0;24:55.91;08:13.65;SOCIETE NAUTIQUE DU PERREUX;;;;JADE AYISSI;LOU DUFOUR;CLEMENCE FERNANDES;ELYN HAMMACHI;;;;;
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;U19F4x;U19;U19F4x;6000;FB;7.0;24:57.44;08:22.57;SOCIETE DES REGATES MACONNAISES;;;;NINA BARBOSA;MAIA CANARD;CHLOE MORARD;CIARA STOCKY;;;;;
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;U19F4x;U19;U19F4x;6000;FB;8.0;24:58.03;08:09.75;CLUB DE L'AVIRON DE VICHY;;;;LEONIE MELMOUX;SIRINE RAMDANI;ALISON CLEGG;ZOE BALICHARD;;;;;
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;U19F4x;U19;U19F4x;6000;FB;9.0;27:07.14;;AVIRON CLUB PAYS VIENNOIS;;;;LILOU PETRUCHA;MANON MICHEL;MAILIE RIOL;ELEANOR BOUTIER;;;;;
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;U19F8+;U19;U19F8+;6000;FA;1.0;24:21.12;08:03.65;SOCIETE DES REGATES MACONNAISES;;;;MAELLE CORTAMBERT;ANAELLE AUDUSSEAU;CELYA SBAI;MARIAMA DIAGNE;VICTOIRE DORRY;ROMANE KLEMENT;CHLOE MORARD;CIARA STOCKY;LUBIN CORTAMBERT
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;U19F8+;U19;U19F8+;6000;FA;2.0;26:00.65;08:31.27;SOCIETE DES REGATES MACONNAISES;;;;NINA BARBOSA;MAIA CANARD;ANNA NOIR ROUCAIROL;MELLINA DELEPAUT;AMBRE MERCIER;LISA REMAQUE;ALICE REMAQUE;LILI ANNA SALVI;VICTOR BLIND DESMARIS
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;U19H2x;U19;U19H2x;6000;FA;1.0;22:57.51;06:44.70;AVIRON UNION NAUTIQUE DE VILLEFRANCHE;;;;LOUIS LAPEYRE;THIBAULT LEURS;;;;;;;
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;U19H2x;U19;U19H2x;6000;FA;2.0;23:24.93;06:51.45;SOCIETE NAUTIQUE DE LA CIOTAT;;;;CORENTIN CARRARA;CORENTIN PREVOST;;;;;;;
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;U19H2x;U19;U19H2x;6000;FA;3.0;23:25.98;06:49.30;AVIRON ROMANAIS PEAGEOIS RCBI;;;;NOAN GRAS;ROMAIN DUPONT;;;;;;;
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;U19H2x;U19;U19H2x;6000;FA;4.0;23:36.95;06:56.20;CERCLE DE L'AVIRON DE CHALON SUR SAONE;;;;THEODORE ACKER;ARTHUR VIALLE;;;;;;;
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;U19H2x;U19;U19H2x;6000;FA;5.0;23:41.22;07:06.25;AVIRON DE SEVRIER LAC D'ANNECY;;;;RYAN TURPIN;MAXIME GIROD;;;;;;;
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;U19H2x;U19;U19H2x;6000;FA;6.0;23:44.90;06:59.30;AVIRON VALENTINOIS;;;;EYMERIC PIOCH;ELOI BELIVEAU;;;;;;;
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;U19H2x;U19;U19H2x;6000;FB;7.0;24:42.16;07:45.10;AVIRON UNION NAUTIQUE DE VILLEFRANCHE;;;;LOUIS SEYER;EMRE GIRISIT;;;;;;;
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;U19H2x;U19;U19H2x;6000;FB;8.0;24:46.24;;SPORT NAUTIQUE BISONTIN;;;;HIPPOLYTE GALASSI TAJARIOL;REMY CHIELLO;;;;;;;
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;U19H2x;U19;U19H2x;6000;FB;9.0;25:43.20;07:24.40;AVIRON UNION NAUTIQUE DE VILLEFRANCHE;;;;ULYSSE LEFEBVRE CUBIZOLLES;LOUIS PERRENOT;;;;;;;
2026;Mâcon;LONGUE DISTANCE;Championnats nationaux longue distance;U19H4-;U19;U19H4-;6000;FA;1.0;22:12.38;07:13.20;SOCIETE NAUTIQUE DE L'OISE;;;;BAPTISTE VIOLETTE;THOMAS CHARBONNEAU;EMILIEN LEROUX;NOE PICCI;;;;;
